Group	Chr	Start	End	Recombination Rate
0	chr1A	314581023	320516514	0.0
0	chr1A	320516514	326452005	0.0
0	chr1A	326452005	332387496	0.0
0	chr1A	332387496	338322987	1.4277801568878532e-08
0	chr1A	338322987	344258478	0.0
0	chr1A	344258478	350193969	0.0
0	chr1A	350193969	356129460	1.713336188265424e-08
0	chr1A	356129460	362064951	1.9988922196429944e-08
0	chr1A	362064951	368000442	0.0
0	chr1A	368000442	373935933	6.853344753061696e-08
0	chr1A	373935933	379871424	0.0
0	chr1A	379871424	385806915	3.426672376530848e-08
0	chr1A	385806915	391742406	3.712228407908419e-08
0	chr1A	391742406	397677897	1.1422241255102826e-08
0	chr1A	397677897	403613388	0.0
0	chr1A	403613388	409548879	0.0
0	chr1A	409548879	415484370	0.0
0	chr1A	415484370	421419861	0.0
0	chr1A	421419861	427355352	4.56889650204113e-08
0	chr1A	427355352	433290843	0.0
0	chr1A	433290843	439226334	0.0
0	chr1A	439226334	445161825	9.708905066837402e-08
0	chr1A	445161825	451097316	8.281124909949548e-08
0	chr1A	451097316	457032807	7.138900784439267e-08
0	chr1A	457032807	462968298	2.912671520051221e-07
0	chr1A	462968298	468903789	1.2850021411990678e-07
0	chr1A	468903789	474839280	6.967567165612724e-07
0	chr1A	474839280	480774771	2.7413379012246785e-07
0	chr1A	480774771	486710262	6.310788293444312e-07
0	chr1A	486710262	492645753	2.5128930761226215e-07
0	chr1A	492645753	498581244	4.911563739694215e-07
0	chr1A	498581244	504516735	8.45245852877609e-07
0	chr1A	504516735	510452226	5.625453818138141e-07
0	chr1A	510452226	516387717	6.71056673737291e-07
0	chr1A	516387717	522323208	2.855560313775707e-07
0	chr1A	522323208	528258699	1.5134469663011243e-07
0	chr1A	528258699	534194190	7.395901212679079e-07
0	chr1A	534194190	540129681	4.7116745177299154e-07
0	chr1A	540129681	546065172	7.19601199071478e-07
0	chr1A	546065172	552000663	7.995568878571978e-08
0	chr1A	552000663	557936154	3.198227551428791e-07
0	chr1A	557936154	563871645	1.4277801568878532e-08
0	chr1A	563871645	569807136	2.1416702353317796e-07
0	chr1A	569807136	575742627	3.3981167733930903e-07
0	chr1A	575742627	581678118	3.6836728047706615e-07
0	chr1A	581678118	587613609	8.224013703674035e-07
0	chr1A	587613609	593549100	3.7407840110461756e-07
0	chr1B	0	6887693	5.905891290697033e-07
0	chr1B	6887693	13775386	4.823144554069243e-07
0	chr1B	13775386	20663079	4.970791836336669e-07
0	chr1B	20663079	27550772	1.2796097796510236e-07
0	chr1B	27550772	34438465	2.7068668415694736e-07
0	chr1B	34438465	41326158	3.3712796117728894e-07
0	chr1B	41326158	48213851	4.454026348400678e-07
0	chr1B	48213851	55101544	4.183339664243731e-07
0	chr1B	55101544	61989237	1.7963752675870142e-07
0	chr1B	61989237	68876930	1.722551626453301e-08
0	chr1B	68876930	75764623	2.46078803779043e-08
0	chr1B	75764623	82652316	2.952945645348516e-08
0	chr1B	82652316	89540009	2.042454071366057e-07
0	chr1B	89540009	96427702	2.042454071366057e-07
0	chr1B	96427702	103315395	6.644127702034162e-08
0	chr1B	103315395	110203088	8.612758132266506e-08
0	chr1B	110203088	117090781	9.597073347382677e-08
0	chr1B	117090781	123978474	1.9686304302323442e-08
0	chr1B	123978474	130866167	0.0
0	chr1B	130866167	137753860	7.38236411337129e-09
0	chr1B	137753860	144641553	1.722551626453301e-08
0	chr1B	144641553	151529246	1.2057861385173108e-07
0	chr1B	151529246	158416939	9.104915739824592e-08
0	chr1B	158416939	165304632	3.199024449127559e-08
0	chr1B	165304632	172192325	2.4607880377904303e-09
0	chr1B	172192325	179080018	3.9372608604646885e-08
0	chr1B	179080018	185967711	0.0
0	chr1B	185967711	192855404	3.6911820566856453e-08
0	chr1B	192855404	199743097	4.1833396642437316e-08
0	chr1B	199743097	206630790	7.38236411337129e-09
0	chr1B	206630790	213518483	0.0
0	chr1B	213518483	220406176	1.476472822674258e-08
0	chr1B	220406176	227293869	4.9215760755808606e-09
0	chr1B	227293869	234181562	4.1833396642437316e-08
0	chr1B	234181562	241069255	5.905891290697032e-08
0	chr1B	241069255	247956948	0.0
0	chr1B	247956948	254844641	1.058138856249885e-07
0	chr1B	254844641	261732334	1.0827467366277893e-07
0	chr1B	261732334	268620027	0.0
0	chr1B	268620027	275507720	0.0
0	chr1B	275507720	282395413	2.952945645348516e-08
0	chr1B	282395413	289283106	1.2796097796510236e-07
0	chr1B	289283106	296170799	5.6598124869179896e-08
0	chr1B	296170799	303058492	1.6487279853195882e-07
0	chr1B	303058492	309946185	6.890206505813204e-08
0	chr1B	309946185	316833878	5.4137336831389465e-08
0	chr1B	316833878	323721571	6.890206505813204e-08
0	chr1B	323721571	330609264	2.854514123836899e-07
0	chr1B	330609264	337496957	8.12060052470842e-08
0	chr1B	337496957	344384650	1.2057861385173108e-07
0	chr1B	344384650	351272343	0.0
0	chr1B	351272343	358160036	0.0
0	chr1B	358160036	365047729	0.0
0	chr1B	365047729	371935422	0.0
0	chr1B	371935422	378823115	0.0
0	chr1B	378823115	385710808	0.0
0	chr1B	385710808	392598501	6.644127702034162e-08
0	chr1B	392598501	399486194	6.151970094476076e-08
0	chr1B	399486194	406373887	0.0
0	chr1B	406373887	413261580	3.445103252906602e-08
0	chr1B	413261580	420149273	0.0
0	chr1B	420149273	427036966	0.0
0	chr1B	427036966	433924659	0.0
0	chr1B	433924659	440812352	0.0
0	chr1B	440812352	447700045	1.4764728226742581e-07
0	chr1B	447700045	454587738	1.8209831479649184e-07
0	chr1B	454587738	461475431	2.2393171143892914e-07
0	chr1B	461475431	468363124	9.843152151161721e-09
0	chr1B	468363124	475250817	2.2639249947671958e-07
0	chr1B	475250817	482138510	1.6733358656974926e-07
0	chr1B	482138510	489026203	1.378041301162641e-07
0	chr1B	489026203	495913896	1.2796097796510236e-07
0	chr1B	495913896	502801589	9.843152151161721e-09
0	chr1B	502801589	509689282	4.1833396642437316e-08
0	chr1B	509689282	516576975	2.1408855928776742e-07
0	chr1B	516576975	523464668	1.2796097796510236e-07
0	chr1B	523464668	530352361	2.0670619517439613e-07
0	chr1B	530352361	537240054	4.454026348400678e-07
0	chr1B	537240054	544127747	9.597073347382677e-08
0	chr1B	544127747	551015440	3.961868740842593e-07
0	chr1B	551015440	557903133	2.2393171143892914e-07
0	chr1B	557903133	564790826	4.921576075580861e-07
0	chr1B	564790826	571678519	3.986476621220497e-07
0	chr1B	571678519	578566212	3.3712796117728894e-07
0	chr1B	578566212	585453905	2.977553525726421e-07
0	chr1B	585453905	592341598	4.429418468022774e-07
0	chr1B	592341598	599229291	2.3623565162788128e-07
0	chr1B	599229291	606116984	4.552457869912296e-07
0	chr1B	606116984	613004677	1.5995122245637795e-07
0	chr1B	613004677	619892370	3.100592927615942e-07
0	chr1B	619892370	626780063	4.7001051521797215e-07
0	chr1B	626780063	633667756	4.921576075580861e-07
0	chr1B	633667756	640555449	7.283932591859673e-07
0	chr1B	640555449	647443142	7.972953242440994e-07
0	chr1B	647443142	654330835	2.756082602325282e-07
0	chr1B	654330835	661218528	9.916975792295434e-07
0	chr1B	661218528	668106221	7.874521720929376e-07
0	chr1B	668106221	674993914	5.487557324272658e-07
0	chr1B	674993914	681881607	7.480795634882907e-07
0	chr1D	0	4951266	2.6700926557068124e-07
0	chr1D	4951266	9902532	5.990592496778106e-07
0	chr1D	9902532	14853798	7.770654267249313e-07
0	chr1D	14853798	19805064	1.95122155609344e-07
0	chr1D	19805064	24756330	1.9169895989689938e-07
0	chr1D	24756330	29707596	2.190845255964564e-07
0	chr1D	29707596	34658862	2.704324612831259e-07
0	chr1D	34658862	39610128	3.697051369440202e-07
0	chr1D	39610128	44561394	4.895169868795823e-07
0	chr1D	44561394	49512660	5.032097697293609e-07
0	chr1D	49512660	54463926	1.2665824136045137e-07
0	chr1D	54463926	59415192	3.3889637553201856e-07
0	chr1D	59415192	64366458	1.3350463278534062e-07
0	chr1D	64366458	69317724	5.1347935686669474e-08
0	chr1D	69317724	74268990	1.0269587137333895e-08
0	chr1D	74268990	79220256	8.900308852356042e-08
0	chr1D	79220256	84171522	3.046644184075722e-07
0	chr1D	84171522	89122788	5.716736839782535e-07
0	chr1D	89122788	94074054	9.584947994844969e-08
0	chr1D	94074054	99025320	9.584947994844969e-08
0	chr1D	99025320	103976586	1.6773658990978695e-07
0	chr1D	103976586	108927852	6.846391424889263e-08
0	chr1D	108927852	113879118	3.115108098324615e-07
0	chr1D	113879118	118830384	2.3962369987112422e-08
0	chr1D	118830384	123781650	8.215669709867116e-08
0	chr1D	123781650	128732916	6.846391424889263e-08
0	chr1D	128732916	133684182	1.9169895989689938e-07
0	chr1D	133684182	138635448	7.188710996133726e-08
0	chr1D	138635448	143586714	1.506206113475638e-07
0	chr1D	143586714	148537980	0.0
0	chr1D	148537980	153489246	6.846391424889263e-09
0	chr1D	153489246	158440512	1.403510242102299e-07
0	chr1D	158440512	163391778	0.0
0	chr1D	163391778	168343044	0.0
0	chr1D	168343044	173294310	9.242628423600505e-08
0	chr1D	173294310	178245576	9.927267566089432e-08
0	chr1D	178245576	183196842	0.0
0	chr1D	183196842	188148108	0.0
0	chr1D	188148108	193099374	0.0
0	chr1D	193099374	198050640	0.0
0	chr1D	198050640	203001906	1.0269587137333895e-07
0	chr1D	203001906	207953172	9.584947994844969e-08
0	chr1D	207953172	212904438	1.30081437072896e-07
0	chr1D	212904438	217855704	0.0
0	chr1D	217855704	222806970	0.0
0	chr1D	222806970	227758236	1.0611906708578358e-07
0	chr1D	227758236	232709502	1.3692782849778526e-08
0	chr1D	232709502	237660768	1.1638865422311748e-07
0	chr1D	237660768	242612034	6.846391424889263e-09
0	chr1D	242612034	247563300	2.2250772130890105e-07
0	chr1D	247563300	252514566	0.0
0	chr1D	252514566	257465832	9.242628423600505e-08
0	chr1D	257465832	262417098	4.039370940684665e-07
0	chr1D	262417098	267368364	0.0
0	chr1D	267368364	272319630	0.0
0	chr1D	272319630	277270896	3.4231957124446314e-09
0	chr1D	277270896	282222162	0.0
0	chr1D	282222162	287173428	0.0
0	chr1D	287173428	292124694	3.4231957124446314e-09
0	chr1D	292124694	297075960	0.0
0	chr1D	297075960	302027226	1.0269587137333895e-08
0	chr1D	302027226	306978492	3.0808761412001684e-08
0	chr1D	306978492	311929758	2.293541127337903e-07
0	chr1D	311929758	316881024	0.0
0	chr1D	316881024	321832290	0.0
0	chr1D	321832290	326783556	1.506206113475638e-07
0	chr1D	326783556	331734822	0.0
0	chr1D	331734822	336686088	0.0
0	chr1D	336686088	341637354	2.2593091702134568e-07
0	chr1D	341637354	346588620	0.0
0	chr1D	346588620	351539886	0.0
0	chr1D	351539886	356491152	1.1296545851067284e-07
0	chr1D	356491152	361442418	0.0
0	chr1D	361442418	366393684	2.4647009129601347e-07
0	chr1D	366393684	371344950	0.0
0	chr1D	371344950	376296216	2.1566132988401178e-07
0	chr1D	376296216	381247482	3.765515283689095e-08
0	chr1D	381247482	386198748	0.0
0	chr1D	386198748	391150014	1.0269587137333895e-07
0	chr1D	391150014	396101280	2.738556569955705e-07
0	chr1D	396101280	401052546	9.242628423600505e-08
0	chr1D	401052546	406003812	2.60162874145792e-07
0	chr1D	406003812	410955078	1.5404380706000843e-07
0	chr1D	410955078	415906344	3.4231957124446314e-09
0	chr1D	415906344	420857610	3.3889637553201856e-07
0	chr1D	420857610	425808876	1.1296545851067284e-07
0	chr1D	425808876	430760142	2.8754843984534905e-07
0	chr1D	430760142	435711408	2.4647009129601347e-07
0	chr1D	435711408	440662674	1.4377421992267453e-07
0	chr1D	440662674	445613940	2.943948312702383e-07
0	chr1D	445613940	450565206	5.1347935686669474e-08
0	chr1D	450565206	455516472	0.0
0	chr1D	455516472	460467738	3.012412226951276e-07
0	chr1D	460467738	465419004	3.2520359268223997e-07
0	chr1D	465419004	470370270	2.3277730844623496e-07
0	chr1D	470370270	475321536	3.012412226951276e-07
0	chr1D	475321536	480272802	1.711597856222316e-07
0	chr1D	480272802	485224068	3.1493400554490614e-07
0	chr1D	485224068	490175334	1.6431339419734232e-07
0	chr2A	0	7807147	7.880653935274122e-07
0	chr2A	7807147	15614294	1.0420699418544294e-07
0	chr2A	15614294	23421441	2.561755273725472e-07
0	chr2A	23421441	31228588	3.625535006035202e-07
0	chr2A	31228588	39035735	4.993251804719141e-07
0	chr2A	39035735	46842882	3.603825215579902e-07
0	chr2A	46842882	54650029	3.5604056346693007e-07
0	chr2A	54650029	62457176	2.431496530993669e-07
0	chr2A	62457176	70264323	3.625535006035202e-07
0	chr2A	70264323	78071470	1.280877636862736e-07
0	chr2A	78071470	85878617	5.861643422931165e-07
0	chr2A	85878617	93685764	3.3433077301162945e-07
0	chr2A	93685764	101492911	1.5196853318710429e-07
0	chr2A	101492911	109300058	1.2157482654968344e-07
0	chr2A	109300058	117107205	1.7802028173346504e-07
0	chr2A	117107205	124914352	1.0203601513991288e-07
0	chr2A	124914352	132721499	1.1940384750415338e-07
0	chr2A	132721499	140528646	7.38132875480221e-08
0	chr2A	140528646	148335793	0.0
0	chr2A	148335793	156142940	0.0
0	chr2A	156142940	163950087	7.164230850249202e-08
0	chr2A	163950087	171757234	1.3242972177733375e-07
0	chr2A	171757234	179564381	0.0
0	chr2A	179564381	187371528	3.690664377401105e-08
0	chr2A	187371528	195178675	1.2374580559521348e-07
0	chr2A	195178675	202985822	8.683916182120246e-08
0	chr2A	202985822	210792969	1.2157482654968344e-07
0	chr2A	210792969	218600116	1.563104912781644e-07
0	chr2A	218600116	226407263	2.3880769500830673e-08
0	chr2A	226407263	234214410	1.4111363795945397e-07
0	chr2A	234214410	242021557	0.0
0	chr2A	242021557	249828704	0.0
0	chr2A	249828704	257635851	0.0
0	chr2A	257635851	265442998	9.335209895779264e-08
0	chr2A	265442998	273250145	0.0
0	chr2A	273250145	281057292	2.8222727591890795e-07
0	chr2A	281057292	288864439	8.249720373014233e-08
0	chr2A	288864439	296671586	4.1248601865071165e-08
0	chr2A	296671586	304478733	0.0
0	chr2A	304478733	312285880	2.1709790455300614e-08
0	chr2A	312285880	320093027	1.3242972177733375e-07
0	chr2A	320093027	327900174	7.164230850249202e-08
0	chr2A	327900174	335707321	5.4274476138251526e-08
0	chr2A	335707321	343514468	5.4274476138251526e-08
0	chr2A	343514468	351321615	3.90776228195411e-08
0	chr2A	351321615	359128762	0.0
0	chr2A	359128762	366935909	0.0
0	chr2A	366935909	374743056	1.9973007218876563e-07
0	chr2A	374743056	382550203	3.90776228195411e-08
0	chr2A	382550203	390357350	1.628234284147546e-07
0	chr2A	390357350	398164497	4.341958091060123e-08
0	chr2A	398164497	405971644	0.0
0	chr2A	405971644	413778791	8.466818277567238e-08
0	chr2A	413778791	421585938	8.683916182120246e-08
0	chr2A	421585938	429393085	2.1709790455300615e-09
0	chr2A	429393085	437200232	3.690664377401105e-08
0	chr2A	437200232	445007379	3.690664377401105e-08
0	chr2A	445007379	452814526	3.039370663742086e-08
0	chr2A	452814526	460621673	1.4328461700498404e-07
0	chr2A	460621673	468428820	1.280877636862736e-07
0	chr2A	468428820	476235967	1.0203601513991288e-07
0	chr2A	476235967	484043114	2.3880769500830673e-08
0	chr2A	484043114	491850261	7.38132875480221e-08
0	chr2A	491850261	499657408	7.38132875480221e-08
0	chr2A	499657408	507464555	3.473566472848098e-07
0	chr2A	507464555	515271702	1.8887517696111535e-07
0	chr2A	515271702	523078849	1.563104912781644e-07
0	chr2A	523078849	530885996	3.690664377401105e-08
0	chr2A	530885996	538693143	1.3025874273180366e-07
0	chr2A	538693143	546500290	1.9538811409770553e-07
0	chr2A	546500290	554307437	1.845332188700552e-07
0	chr2A	554307437	562114584	2.2143986264406626e-07
0	chr2A	562114584	569921731	6.947132945696197e-08
0	chr2A	569921731	577728878	1.736783236424049e-07
0	chr2A	577728878	585536025	2.2578182073512638e-07
0	chr2A	585536025	593343172	9.335209895779264e-08
0	chr2A	593343172	601150319	8.249720373014233e-08
0	chr2A	601150319	608957466	3.8209231201329077e-07
0	chr2A	608957466	616764613	0.0
0	chr2A	616764613	624571760	2.2578182073512638e-07
0	chr2A	624571760	632378907	8.032622468461227e-08
0	chr2A	632378907	640186054	2.605174854636073e-07
0	chr2A	640186054	647993201	1.6933636555134476e-07
0	chr2A	647993201	655800348	4.7761539001661346e-08
0	chr2A	655800348	663607495	1.0854895227650305e-07
0	chr2A	663607495	671414642	4.1248601865071165e-08
0	chr2A	671414642	679221789	7.359618964346908e-07
0	chr2A	679221789	687028936	4.276828719694221e-07
0	chr2A	687028936	694836083	7.077391688428e-07
0	chr2A	694836083	702643230	2.952531501920884e-07
0	chr2A	702643230	710450377	4.5373462051578277e-07
0	chr2A	710450377	718257524	8.575367229843742e-07
0	chr2A	718257524	726064671	5.535996566101657e-07
0	chr2A	726064671	733871818	4.0597308151412145e-07
0	chr2A	733871818	741678965	7.858944144818822e-07
0	chr2A	741678965	749486112	6.295839232037178e-07
0	chr2A	749486112	757293259	9.899664447617078e-07
0	chr2A	757293259	765100406	9.487178428966368e-07
0	chr2A	765100406	772907553	2.692014016457276e-07
0	chr2A	772907553	780714700	9.530598009876969e-07
0	chr2B	0	8012536	7.213273072282175e-07
0	chr2B	8012536	16025072	4.611417975828487e-07
0	chr2B	16025072	24037608	4.5056515084929715e-07
0	chr2B	24037608	32050144	2.4326287487168623e-07
0	chr2B	32050144	40062680	2.1999425205787278e-07
0	chr2B	40062680	48075216	6.070995225058604e-07
0	chr2B	48075216	56087752	1.671110183901149e-07
0	chr2B	56087752	64100288	1.417270662295911e-07
0	chr2B	64100288	72112824	5.351783247177098e-07
0	chr2B	72112824	80125360	3.4056802482036074e-07
0	chr2B	80125360	88137896	0.0
0	chr2B	88137896	96150432	2.5807018029865847e-07
0	chr2B	96150432	104162968	2.4114754552497593e-07
0	chr2B	104162968	112175504	6.240221572795429e-07
0	chr2B	112175504	120188040	9.73051499486745e-08
0	chr2B	120188040	128200576	2.1999425205787278e-07
0	chr2B	128200576	136213112	4.357578454223249e-07
0	chr2B	136213112	144225648	4.251811986887733e-07
0	chr2B	144225648	152238184	4.1037389326180113e-07
0	chr2B	152238184	160250720	5.56331618184813e-07
0	chr2B	160250720	168263256	2.538395216052378e-07
0	chr2B	168263256	176275792	1.121124553756467e-07
0	chr2B	176275792	184288328	4.6537245627626933e-07
0	chr2B	184288328	192300864	3.934512584881186e-07
0	chr2B	192300864	200313400	9.942047929538481e-08
0	chr2B	200313400	208325936	3.934512584881186e-07
0	chr2B	208325936	216338472	5.034483845170549e-07
0	chr2B	216338472	224351008	1.3749640753617048e-07
0	chr2B	224351008	232363544	0.0
0	chr2B	232363544	240376080	7.869025169762372e-07
0	chr2B	240376080	248388616	3.997972465282496e-07
0	chr2B	248388616	256401152	4.2729652803548367e-07
0	chr2B	256401152	264413688	8.249784452170229e-08
0	chr2B	264413688	272426224	3.807592824078567e-08
0	chr2B	272426224	280438760	1.692263477368252e-08
0	chr2B	280438760	288451296	1.692263477368252e-08
0	chr2B	288451296	296463832	6.345988040130945e-09
0	chr2B	296463832	304476368	0.0
0	chr2B	304476368	312488904	2.961461085394441e-08
0	chr2B	312488904	320501440	9.73051499486745e-08
0	chr2B	320501440	328513976	1.692263477368252e-08
0	chr2B	328513976	336526512	0.0
0	chr2B	336526512	344539048	3.384526954736504e-08
0	chr2B	344539048	352551584	0.0
0	chr2B	352551584	360564120	2.665314976854997e-07
0	chr2B	360564120	368576656	7.403652713486103e-08
0	chr2B	368576656	376589192	6.557520974801977e-08
0	chr2B	376589192	384601728	1.248044314559086e-07
0	chr2B	384601728	392614264	8.672850321512292e-08
0	chr2B	392614264	400626800	8.249784452170229e-08
0	chr2B	400626800	408639336	4.4421916280916616e-08
0	chr2B	408639336	416651872	3.8498994110127735e-07
0	chr2B	416651872	424664408	1.1845844341577764e-07
0	chr2B	424664408	432676944	0.0
0	chr2B	432676944	440689480	1.54419042309853e-07
0	chr2B	440689480	448702016	1.565343716565633e-07
0	chr2B	448702016	456714552	3.955665878348289e-07
0	chr2B	456714552	464727088	1.671110183901149e-07
0	chr2B	464727088	472739624	0.0
0	chr2B	472739624	480752160	0.0
0	chr2B	480752160	488764696	0.0
0	chr2B	488764696	496777232	0.0
0	chr2B	496777232	504789768	0.0
0	chr2B	504789768	512802304	0.0
0	chr2B	512802304	520814840	7.403652713486103e-08
0	chr2B	520814840	528827376	8.46131738684126e-09
0	chr2B	528827376	536839912	1.3538107818946015e-07
0	chr2B	536839912	544852448	0.0
0	chr2B	544852448	552864984	2.538395216052378e-08
0	chr2B	552864984	560877520	4.209505399953527e-07
0	chr2B	560877520	568890056	1.967256292440593e-07
0	chr2B	568890056	576902592	4.019125758749598e-08
0	chr2B	576902592	584915128	5.076790432104756e-08
0	chr2B	584915128	592927664	2.115329346710315e-07
0	chr2B	592927664	600940200	2.2210958140458307e-07
0	chr2B	600940200	608952736	1.2903509014932923e-07
0	chr2B	608952736	616965272	1.3749640753617048e-07
0	chr2B	616965272	624977808	8.884383256183323e-08
0	chr2B	624977808	632990344	7.192119778815072e-08
0	chr2B	632990344	641002880	9.942047929538481e-08
0	chr2B	641002880	649015416	9.709361701400347e-07
0	chr2B	649015416	657027952	3.49029342207202e-07
0	chr2B	657027952	665040488	3.130687433131266e-07
0	chr2B	665040488	673053024	2.1787892271116245e-07
0	chr2B	673053024	681065560	1.54419042309853e-07
0	chr2B	681065560	689078096	4.1037389326180113e-07
0	chr2B	689078096	697090632	6.17676169239412e-07
0	chr2B	697090632	705103168	2.876847911526029e-07
0	chr2B	705103168	713115704	2.6864682703221006e-07
0	chr2B	713115704	721128240	3.6383664763417417e-07
0	chr2B	721128240	729140776	4.907564084367931e-07
0	chr2B	729140776	737153312	4.5479580954271774e-07
0	chr2B	737153312	745165848	5.605622768782334e-07
0	chr2B	745165848	753178384	1.1634311406906732e-06
0	chr2B	753178384	761190920	3.6172131828746387e-07
0	chr2B	761190920	769203456	5.161403605973169e-07
0	chr2B	769203456	777215992	6.472907800933564e-07
0	chr2B	777215992	785228528	3.2999137808680915e-07
0	chr2B	785228528	793241064	1.1592004819972528e-06
0	chr2D	0	6516113	3.771615253823971e-07
0	chr2D	6516113	13032226	4.343860326817953e-07
0	chr2D	13032226	19548339	6.68486289815697e-07
0	chr2D	19548339	26064452	2.7051585268806414e-07
0	chr2D	26064452	32580565	3.3294258792377125e-07
0	chr2D	32580565	39096678	1.0924678666248745e-07
0	chr2D	39096678	45612791	5.982562126755265e-08
0	chr2D	45612791	52128904	4.682005142678033e-08
0	chr2D	52128904	58645017	4.1617823490471406e-08
0	chr2D	58645017	65161130	4.135771209365596e-07
0	chr2D	65161130	71677243	3.0953256221038104e-07
0	chr2D	71677243	78193356	1.1444901459879636e-07
0	chr2D	78193356	84709469	1.2771469583638412e-06
0	chr2D	84709469	91225582	0.0
0	chr2D	91225582	97741695	3.901670952231694e-08
0	chr2D	97741695	104257808	4.9421165394934795e-08
0	chr2D	104257808	110773921	2.7571808062437303e-07
0	chr2D	110773921	117290034	0.0
0	chr2D	117290034	123806147	0.0
0	chr2D	123806147	130322260	1.6907240793004007e-07
0	chr2D	130322260	136838373	0.0
0	chr2D	136838373	143354486	0.0
0	chr2D	143354486	149870599	0.0
0	chr2D	149870599	156386712	0.0
0	chr2D	156386712	162902825	7.023007714017051e-08
0	chr2D	162902825	169418938	8.063453301278835e-08
0	chr2D	169418938	175935051	0.0
0	chr2D	175935051	182451164	0.0
0	chr2D	182451164	188967277	0.0
0	chr2D	188967277	195483390	3.901670952231694e-08
0	chr2D	195483390	201999503	0.0
0	chr2D	201999503	208515616	0.0
0	chr2D	208515616	215031729	4.1617823490471406e-08
0	chr2D	215031729	221547842	0.0
0	chr2D	221547842	228063955	0.0
0	chr2D	228063955	234580068	0.0
0	chr2D	234580068	241096181	0.0
0	chr2D	241096181	247612294	0.0
0	chr2D	247612294	254128407	0.0
0	chr2D	254128407	260644520	0.0
0	chr2D	260644520	267160633	0.0
0	chr2D	267160633	273676746	2.6011139681544628e-08
0	chr2D	273676746	280192859	0.0
0	chr2D	280192859	286708972	1.820779777708124e-08
0	chr2D	286708972	293225085	0.0
0	chr2D	293225085	299741198	4.4218937458625874e-08
0	chr2D	299741198	306257311	1.74274635866349e-07
0	chr2D	306257311	312773424	2.861225364969909e-08
0	chr2D	312773424	319289537	1.0404455872617852e-08
0	chr2D	319289537	325805650	0.0
0	chr2D	325805650	332321763	0.0
0	chr2D	332321763	338837876	2.0808911745235703e-08
0	chr2D	338837876	345353989	0.0
0	chr2D	345353989	351870102	0.0
0	chr2D	351870102	358386215	7.283119110832496e-08
0	chr2D	358386215	364902328	1.456623822166499e-07
0	chr2D	364902328	371418441	2.861225364969909e-08
0	chr2D	371418441	377934554	9.364010285356066e-08
0	chr2D	377934554	384450667	0.0
0	chr2D	384450667	390966780	8.843787491725175e-08
0	chr2D	390966780	397482893	0.0
0	chr2D	397482893	403999006	0.0
0	chr2D	403999006	410515119	0.0
0	chr2D	410515119	417031232	0.0
0	chr2D	417031232	423547345	0.0
0	chr2D	423547345	430063458	1.1444901459879636e-07
0	chr2D	430063458	436579571	5.2022279363089256e-08
0	chr2D	436579571	443095684	0.0
